nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
NORDESTE;2022-07-25;2384.4049999999997;62.7723;2360.0950000000003;62.1324
NORTE;2022-07-25;1730.824;66.7546;1730.824;66.7546
PARANA;2022-07-25;7649.548540000001;60.9837;7638.9365400000015;60.8991
PARANAPANEMA;2022-07-25;978.4022160000001;43.061;963.988216;42.4266
SUDESTE;2022-07-25;2171.399;74.2956;2116.1229999999996;72.4043
SUL;2022-07-25;3607.8069999999993;60.4022;3314.16;55.486
TELES PIRES;2022-07-25;756.107;74.9744;756.107;74.9744
BELO MONTE;2022-07-26;873.1610000000001;53.7306;854.692;52.5941
IGUACU;2022-07-26;2049.903;41.6715;2049.903;41.6715
ITAIPU;2022-07-26;2203.504888;70.9205;2203.504888;70.9205
MADEIRA;2022-07-26;1927.919;49.7606;1893.163;48.8635
MANAUS-AMAPA;2022-07-26;1081.4180000000001;105.1712;825.077;80.2413
NORDESTE;2022-07-26;2374.673;62.5161;2355.368;62.0079
NORTE;2022-07-26;1693.736;65.3242;1693.736;65.3242
PARANA;2022-07-26;7627.824359999999;60.8105;7617.213360000002;60.7259
PARANAPANEMA;2022-07-26;940.4517519999999;41.3907;926.615752;40.7818
SUDESTE;2022-07-26;2143.776;73.3504;2089.266;71.4853
SUL;2022-07-26;3383.8019999999997;56.6519;3070.7769999999996;51.4112
TELES PIRES;2022-07-26;734.7540000000001;72.857;734.7540000000001;72.857
BELO MONTE;2022-07-27;844.0310000000001;51.9381;821.364;50.5432
IGUACU;2022-07-27;1997.262;40.6014;1997.262;40.6014
ITAIPU;2022-07-27;2177.423664;70.0811;2177.423664;70.0811
MADEIRA;2022-07-27;1916.7379999999998;49.472;1879.375;48.5076
MANAUS-AMAPA;2022-07-27;1081.7640000000001;105.2049;847.4590000000001;82.418
NORDESTE;2022-07-27;2372.079;62.4478;2353.4880000000003;61.9584
NORTE;2022-07-27;1671.3139999999999;64.4594;1671.3139999999999;64.4594
PARANA;2022-07-27;7590.804144000001;60.5154;7551.986144000001;60.2059
PARANAPANEMA;2022-07-27;930.739192;40.9633;904.957192;39.8286
SUDESTE;2022-07-27;2122.686;72.6288;2068.7170000000006;70.7823
SUL;2022-07-27;3192.1119999999996;53.4426;2871.3589999999995;48.0726
TELES PIRES;2022-07-27;718.883;71.2833;718.883;71.2833
BELO MONTE;2022-07-28;816.4959999999999;50.2437;793.829;48.8489
IGUACU;2022-07-28;1934.7389999999998;39.3304;1934.739;39.3304
ITAIPU;2022-07-28;2162.04742;69.5862;2162.04742;69.5862
MADEIRA;2022-07-28;1901.283;49.0731;1870.8709999999999;48.2881
MANAUS-AMAPA;2022-07-28;1097.931;106.7772;865.4190000000001;84.1646
NORDESTE;2022-07-28;2370.871;62.416;2353.7110000000002;61.9643
NORTE;2022-07-28;1647.9;63.5564;1647.9;63.5564
PARANA;2022-07-28;7531.1338080000005;60.0397;7516.385807999995;59.9221
PARANAPANEMA;2022-07-28;920.011772;40.4911;906.175772;39.8822
SUDESTE;2022-07-28;2125.0429999999997;72.7095;2070.405;70.84
SUL;2022-07-28;3100.5480000000002;51.9097;2778.4490000000005;46.517
TELES PIRES;2022-07-28;727.71;72.1586;727.71;72.1586
BELO MONTE;2022-07-29;788.787;48.5386;766.12;47.1438
IGUACU;2022-07-29;1864.0700000000002;37.8938;1864.0700000000002;37.8938
ITAIPU;2022-07-29;2158.5132399999998;69.4725;2158.5132399999998;69.4725
MADEIRA;2022-07-29;1873.959;48.3678;1846.154;47.6502
MANAUS-AMAPA;2022-07-29;1102.2359999999999;107.1958;877.256;85.3158
NORDESTE;2022-07-29;2359.688;62.1216;2341.098;61.6322
NORTE;2022-07-29;1614.7050000000002;62.2761;1614.7050000000002;62.2761
PARANA;2022-07-29;7483.339816000003;59.6586;7468.728816000004;59.5422
PARANAPANEMA;2022-07-29;898.735944;39.5548;879.8969440000001;38.7256
SUDESTE;2022-07-29;2109.7969999999996;72.1878;2053.4750000000004;70.2607
SUL;2022-07-29;3163.922;52.9707;2839.5950000000003;47.5408
TELES PIRES;2022-07-29;736.5160000000001;73.0318;736.5160000000001;73.0318
BELO MONTE;2022-07-30;765.992;47.1359;743.3259999999999;45.7411
IGUACU;2022-07-30;1811.461;36.8243;1811.461;36.8243
ITAIPU;2022-07-30;2137.523284;68.7969;2137.523284;68.7969
MADEIRA;2022-07-30;1848.453;47.7095;1820.6480000000001;46.9918
MANAUS-AMAPA;2022-07-30;1106.616;107.6218;820.2959999999999;79.7763
NORDESTE;2022-07-30;2344.2419999999997;61.715;2322.413;61.1403
NORTE;2022-07-30;1588.153;61.2521;1588.153;61.2521
PARANA;2022-07-30;7449.933068;59.3923;7433.114067999999;59.2582
PARANAPANEMA;2022-07-30;881.513648;38.7968;863.926648;38.0227
SUDESTE;2022-07-30;2120.272;72.5462;2063.4370000000004;70.6016
SUL;2022-07-30;3236.9970000000003;54.1941;2937.374;49.1778
TELES PIRES;2022-07-30;726.408;72.0295;726.408;72.0295
BELO MONTE;2022-07-31;746.1289999999999;45.9136;723.463;44.5188
IGUACU;2022-07-31;1763.2420000000002;35.8441;1763.2419999999997;35.8441
ITAIPU;2022-07-31;2114.095256;68.0429;2114.095256;68.0429
MADEIRA;2022-07-31;1837.614;47.4297;1801.1200000000003;46.4878
MANAUS-AMAPA;2022-07-31;1119.172;108.8429;732.57;71.2447
NORDESTE;2022-07-31;2328.6059999999998;61.3034;2307.363;60.7441
NORTE;2022-07-31;1572.0539999999999;60.6312;1572.0539999999999;60.6312
PARANA;2022-07-31;7402.311327999999;59.0127;7368.561328000001;58.7436
PARANAPANEMA;2022-07-31;868.6344159999999;38.2299;848.1174159999999;37.327
SUDESTE;2022-07-31;2087.122;71.412;2030.676;69.4807
SUL;2022-07-31;3177.7980000000002;53.203;2903.9270000000006;48.6178
TELES PIRES;2022-07-31;712.4799999999999;70.6484;712.4799999999999;70.6484
BELO MONTE;2022-08-01;725.846;108.0831;703.1800000000001;104.708
IGUACU;2022-08-01;1725.5839999999998;42.8175;1725.584;42.8175
ITAIPU;2022-08-01;2118.674324;81.0427;2118.674324;81.0427
MADEIRA;2022-08-01;1833.558;76.4237;1803.1459999999997;75.1561
MANAUS-AMAPA;2022-08-01;1132.036;166.6858;726.766;107.0121
NORDESTE;2022-08-01;2315.9089999999997;69.8969;2296.604;69.3142
NORTE;2022-08-01;1550.73;84.3426;1550.73;84.3426
PARANA;2022-08-01;7365.8733120000015;70.362;7348.7653119999995;70.1986
PARANAPANEMA;2022-08-01;868.573364;46.3838;854.7373639999998;45.6449
SUDESTE;2022-08-01;2082.393;84.3272;2027.5260000000003;82.1054
SUL;2022-08-01;3098.5559999999996;52.4932;2818.921;47.7558
TELES PIRES;2022-08-01;690.8240000000001;86.9729;690.8240000000001;86.9729
BELO MONTE;2022-08-02;710.4399999999999;105.789;687.774;102.4139
IGUACU;2022-08-02;1673.9030000000002;41.5351;1673.903;41.5351
ITAIPU;2022-08-02;2108.4713;80.6524;2108.4713;80.6524
MADEIRA;2022-08-02;1839.653;76.6777;1811.848;75.5188
MANAUS-AMAPA;2022-08-02;1138.517;167.6401;736.797;108.4891
NORDESTE;2022-08-02;2302.171;69.4822;2286.441;69.0075
NORTE;2022-08-02;1518.7710000000002;82.6043;1518.7710000000002;82.6043
PARANA;2022-08-02;7311.627744;69.8438;7292.641744;69.6624
PARANAPANEMA;2022-08-02;875.4349559999999;46.7502;858.4899559999999;45.8453
SUDESTE;2022-08-02;2035.976;82.4476;1976.651;80.0452
SUL;2022-08-02;3003.288;50.8792;2682.9429999999998;45.4522
TELES PIRES;2022-08-02;673.456;84.7863;673.456;84.7863
BELO MONTE;2022-08-03;692.353;103.0958;669.687;99.7207
IGUACU;2022-08-03;1680.1360000000002;41.6898;1680.1360000000002;41.6898
ITAIPU;2022-08-03;2097.930224;80.2492;2097.930224;80.2492
MADEIRA;2022-08-03;1840.592;76.7169;1815.394;75.6666
MANAUS-AMAPA;2022-08-03;1129.6280000000002;166.3312;724.707;106.709
NORDESTE;2022-08-03;2289.418;69.0973;2272.973;68.601
NORTE;2022-08-03;1490.2179999999998;81.0514;1490.2179999999998;81.0514
PARANA;2022-08-03;7255.017192;69.303;7243.259192;69.1907
PARANAPANEMA;2022-08-03;870.799584;46.5027;841.561584;44.9413
SUDESTE;2022-08-03;2035.2539999999997;82.4183;1980.8569999999995;80.2155
SUL;2022-08-03;2903.5190000000002;49.189;2622.242;44.4238
TELES PIRES;2022-08-03;664.672;83.6804;664.672;83.6804
BELO MONTE;2022-08-04;676.099;100.6755;653.433;97.3003
IGUACU;2022-08-04;1670.054;41.4396;1670.054;41.4396
ITAIPU;2022-08-04;2083.844724;79.7104;2083.844724;79.7104
MADEIRA;2022-08-04;1827.257;76.161;1789.026;74.5676
MANAUS-AMAPA;2022-08-04;1115.756;164.2887;746.428;109.9072
NORDESTE;2022-08-04;2282.9359999999997;68.9017;2265.776;68.3838
NORTE;2022-08-04;1464.7459999999999;79.666;1464.7459999999999;79.666
PARANA;2022-08-04;7204.534340000004;68.8208;7192.083340000003;68.7019
PARANAPANEMA;2022-08-04;845.2909359999999;45.1404;829.3709359999999;44.2903
SUDESTE;2022-08-04;2029.4769999999999;82.1844;1970.8539999999998;79.8104
SUL;2022-08-04;2807.0699999999997;47.5551;2526.4889999999996;42.8017
TELES PIRES;2022-08-04;660.423;83.1455;660.423;83.1455
BELO MONTE;2022-08-05;662.0300000000001;98.5805;642.889;95.7303
IGUACU;2022-08-05;1747.0880000000002;43.3511;1747.088;43.3511
ITAIPU;2022-08-05;2056.646904;78.6701;2056.646904;78.6701
MADEIRA;2022-08-05;1797.6570000000002;74.9273;1747.2600000000002;72.8267
MANAUS-AMAPA;2022-08-05;1098.89;161.8053;749.347;110.3371
NORDESTE;2022-08-05;2278.303;68.7619;2260.4280000000003;68.2224
NORTE;2022-08-05;1440.186;78.3302;1440.186;78.3302
PARANA;2022-08-05;7149.597672000001;68.296;7135.409671999999;68.1605
PARANAPANEMA;2022-08-05;823.942424;44.0004;808.178424;43.1586
SUDESTE;2022-08-05;2008.1890000000003;81.3223;1950.0659999999998;78.9686
SUL;2022-08-05;2754.5729999999994;46.6657;2463.17;41.729
TELES PIRES;2022-08-05;655.8340000000001;82.5678;655.834;82.5678
BELO MONTE;2022-08-06;648.452;96.5586;633.341;94.3085
IGUACU;2022-08-06;1958.3200000000002;48.5925;1958.32;48.5925
ITAIPU;2022-08-06;2017.4533599999997;77.1708;2017.4533599999997;77.1708
MADEIRA;2022-08-06;1753.484;73.0861;1703.088;70.9856
MANAUS-AMAPA;2022-08-06;1093.7959999999998;161.0552;663.26;97.6612
NORDESTE;2022-08-06;2267.541;68.437;2258.2460000000005;68.1565
NORTE;2022-08-06;1420.873;77.2798;1419.185;77.188
PARANA;2022-08-06;7115.660212000001;67.9718;7101.000211999999;67.8318
PARANAPANEMA;2022-08-06;812.6814279999999;43.399;798.845428;42.6601
SUDESTE;2022-08-06;2013.9929999999997;81.5574;1955.947;79.2068
SUL;2022-08-06;2855.629;48.3777;2563.808;43.4339
TELES PIRES;2022-08-06;662.909;83.4585;662.909;83.4585
BELO MONTE;2022-08-07;635.879;94.6864;620.768;92.4363
IGUACU;2022-08-07;2821.3779999999997;70.0078;2821.3779999999997;70.0078
ITAIPU;2022-08-07;2064.2377079999997;78.9604;2064.2377079999997;78.9604
MADEIRA;2022-08-07;1703.2510000000002;70.9924;1652.855;68.8919
MANAUS-AMAPA;2022-08-07;1079.1499999999999;158.8987;631.631;93.004
NORDESTE;2022-08-07;2254.212;68.0348;2245.632;67.7758
NORTE;2022-08-07;1396.892;75.9755;1396.892;75.9755
PARANA;2022-08-07;7064.978724000001;67.4877;7044.989724;67.2968
PARANAPANEMA;2022-08-07;811.716568;43.3475;786.862568;42.0202
SUDESTE;2022-08-07;2023.0130000000004;81.9226;1963.118;79.4972
SUL;2022-08-07;3335.2889999999998;56.5037;3062.6509999999994;51.8849
TELES PIRES;2022-08-07;674.0050000000001;84.8554;674.0050000000001;84.8554
BELO MONTE;2022-08-08;626.4580000000001;93.2836;611.347;91.0335
IGUACU;2022-08-08;4831.358;119.8822;4831.357999999999;119.8822
ITAIPU;2022-08-08;2130.9363919999996;81.5118;2130.9363919999996;81.5118
MADEIRA;2022-08-08;1666.1409999999998;69.4456;1614.876;67.3089
MANAUS-AMAPA;2022-08-08;1028.841;151.4909;715.629;105.3723
NORDESTE;2022-08-08;2237.439;67.5285;2217.4190000000003;66.9243
NORTE;2022-08-08;1380.414;75.0793;1380.414;75.0793
PARANA;2022-08-08;6966.863456000002;66.5505;6957.0014560000045;66.4563
PARANAPANEMA;2022-08-08;836.8081520000001;44.6874;833.349152;44.5027
SUDESTE;2022-08-08;2115.9620000000004;85.6866;2058.3810000000003;83.3549
SUL;2022-08-08;4434.521;75.126;4029.418;68.2631
TELES PIRES;2022-08-08;696.414;87.6767;696.414;87.6767
BELO MONTE;2022-08-09;619.961;92.3161;604.85;90.066
IGUACU;2022-08-09;6148.1810000000005;152.557;6148.181;152.557
ITAIPU;2022-08-09;2167.7635719999994;82.9205;2167.7635719999994;82.9205
MADEIRA;2022-08-09;1671.4550000000002;69.6671;1634.092;68.1098
MANAUS-AMAPA;2022-08-09;969.7009999999999;142.7829;724.2149999999999;106.6365
NORDESTE;2022-08-09;2219.848;66.9976;2209.838;66.6955
NORTE;2022-08-09;1370.016;74.5137;1370.016;74.5137
PARANA;2022-08-09;6858.502796000001;65.5154;6824.846796;65.1939
PARANAPANEMA;2022-08-09;958.135632;51.1666;958.135632;51.1666
SUDESTE;2022-08-09;2086.3099999999995;84.4859;2019.2339999999997;81.7696
SUL;2022-08-09;5418.357000000001;91.7933;5063.627;85.7838
TELES PIRES;2022-08-09;687.6360000000001;86.5715;687.6360000000001;86.5715
BELO MONTE;2022-08-10;614.331;91.4778;602.746;89.7527
IGUACU;2022-08-10;6558.210000000001;162.7312;6558.210000000001;162.7312
ITAIPU;2022-08-10;2283.326136;87.3409;2283.326136;87.3409
MADEIRA;2022-08-10;1756.135;73.1966;1727.4620000000002;72.0015
MANAUS-AMAPA;2022-08-10;914.422;134.6434;686.9019999999999;101.1424
NORDESTE;2022-08-10;2202.331;66.4689;2191.6059999999998;66.1452
NORTE;2022-08-10;1356.605;73.7843;1356.605;73.7843
PARANA;2022-08-10;6740.9429519999985;64.3924;6728.379952;64.2724
PARANAPANEMA;2022-08-10;1145.670912;61.1814;1145.670912;61.1814
SUDESTE;2022-08-10;2144.663000000001;86.8489;2088.472;84.5734
SUL;2022-08-10;8562.506;145.0589;8016.768;135.8134
TELES PIRES;2022-08-10;670.5409999999999;84.4193;670.5409999999999;84.4193
BELO MONTE;2022-08-11;611.4169999999999;91.0439;608.8979999999999;90.6688
IGUACU;2022-08-11;6486.317;160.9473;6486.317000000001;160.9473
ITAIPU;2022-08-11;2454.636548;93.8938;2454.636548;93.8938
MADEIRA;2022-08-11;1881.105;78.4055;1852.431;77.2103
MANAUS-AMAPA;2022-08-11;869.4709999999999;128.0246;664.42;97.832
NORDESTE;2022-08-11;2185.599;65.9639;2174.159;65.6187
NORTE;2022-08-11;1342.6200000000001;73.0237;1342.6200000000001;73.0237
PARANA;2022-08-11;6525.088304000001;62.3304;6511.121303999998;62.197
PARANAPANEMA;2022-08-11;1477.949148;78.9258;1477.949148;78.9258
SUDESTE;2022-08-11;2116.571;85.7113;2063.4159999999997;83.5588
SUL;2022-08-11;11834.084;200.4832;10589.220000000001;179.3938
TELES PIRES;2022-08-11;642.005;80.8267;642.005;80.8267
BELO MONTE;2022-08-12;587.834;87.5322;587.834;87.5322
IGUACU;2022-08-12;6448.173000000001;160.0008;6448.173000000001;160.0008
ITAIPU;2022-08-12;2586.835368;98.9506;2586.835368;98.9506
MADEIRA;2022-08-12;2005.6760000000002;83.5976;1977.8710000000003;82.4387
MANAUS-AMAPA;2022-08-12;849.703;125.1139;647.541;95.3467
NORDESTE;2022-08-12;2169.831;65.488;2150.526;64.9054
NORTE;2022-08-12;1318.968;71.7373;1318.968;71.7373
PARANA;2022-08-12;6505.021384000002;62.1388;6481.490384000003;61.914
PARANAPANEMA;2022-08-12;1714.389248;91.5523;1699.287248;90.7458
SUDESTE;2022-08-12;2092.6639999999998;84.7432;2038.706;82.5581
SUL;2022-08-12;11247.154999999999;190.54;10268.237;173.956
TELES PIRES;2022-08-12;636.467;80.1295;636.467;80.1295
BELO MONTE;2022-08-13;570.965;85.0203;566.936;84.4204
IGUACU;2022-08-13;6383.039;158.3846;6383.039;158.3846
ITAIPU;2022-08-13;2753.53598;105.3272;2753.53598;105.3272
MADEIRA;2022-08-13;2129.113;88.7426;2100.439;87.5474
MANAUS-AMAPA;2022-08-13;830.277;122.2535;650.168;95.7335
NORDESTE;2022-08-13;2160.322;65.2011;2142.447;64.6616
NORTE;2022-08-13;1317.476;71.6561;1317.476;71.6561
PARANA;2022-08-13;6687.866476000002;63.8854;6652.979476000003;63.5521
PARANAPANEMA;2022-08-13;1734.186544;92.6095;1721.042544;91.9076
SUDESTE;2022-08-13;2036.0839999999998;82.4519;1981.8539999999998;80.2559
SUL;2022-08-13;9299.267;157.5405;8256.266;139.8708
TELES PIRES;2022-08-13;638.128;80.3386;638.128;80.3386
BELO MONTE;2022-08-14;545.89;81.2865;538.335;80.1615
IGUACU;2022-08-14;6173.2570000000005;153.1792;6125.1320000000005;151.9851
ITAIPU;2022-08-14;2788.5499720000003;106.6665;2788.5499720000003;106.6665
MADEIRA;2022-08-14;2217.233;92.4154;2191.166;91.329
MANAUS-AMAPA;2022-08-14;821.651;120.9834;651.331;95.9048
NORDESTE;2022-08-14;2145.692;64.7595;2145.692;64.7595
NORTE;2022-08-14;1295.1490000000001;70.4418;1295.1490000000001;70.4418
PARANA;2022-08-14;6963.571963999999;66.519;6930.434964;66.2025
PARANAPANEMA;2022-08-14;1633.525064;87.2339;1627.9900639999998;86.9383
SUDESTE;2022-08-14;1965.759;79.6041;1911.9180000000001;77.4238
SUL;2022-08-14;7574.851000000001;128.3268;6732.125000000001;114.0501
TELES PIRES;2022-08-14;636.8419999999999;80.1767;636.8419999999999;80.1767
BELO MONTE;2022-08-15;531.254;79.1071;521.516;77.6571
IGUACU;2022-08-15;6121.202000000001;151.8875;6121.202;151.8875
ITAIPU;2022-08-15;2650.6452440000003;101.3915;2650.6452440000003;101.3915
MADEIRA;2022-08-15;2239.944;93.3621;2216.484;92.3842
MANAUS-AMAPA;2022-08-15;785.505;115.6611;626.731;92.2825
NORDESTE;2022-08-15;2130.9130000000005;64.3135;2130.9130000000005;64.3135
NORTE;2022-08-15;1276.853;69.4467;1276.853;69.4467
PARANA;2022-08-15;7290.492412000001;69.6419;7268.735412000002;69.4341
PARANAPANEMA;2022-08-15;1521.179344;81.2344;1521.1793440000001;81.2344
SUDESTE;2022-08-15;1943.721;78.7117;1883.2350000000001;76.2623
SUL;2022-08-15;6562.703;111.1799;5579.374999999999;94.5211
TELES PIRES;2022-08-15;636.6239999999999;80.1493;636.6239999999999;80.1493
BELO MONTE;2022-08-16;524.393;78.0855;513.144;76.4104
IGUACU;2022-08-16;6389.473;158.5442;6389.473;158.5442
ITAIPU;2022-08-16;2485.2661080000003;95.0654;2485.2661080000003;95.0654
MADEIRA;2022-08-16;2218.5389999999998;92.4699;2182.9139999999998;90.985
MANAUS-AMAPA;2022-08-16;746.352;109.8961;619.5360000000001;91.2231
NORDESTE;2022-08-16;2120.5429999999997;64.0005;2120.5429999999997;64.0005
NORTE;2022-08-16;1259.681;68.5127;1259.681;68.5127
PARANA;2022-08-16;7452.005847999999;71.1848;7436.251848;71.0343
PARANAPANEMA;2022-08-16;1473.9820439999999;78.714;1462.925044;78.1235
SUDESTE;2022-08-16;1924.25;77.9232;1864.4940000000001;75.5033
SUL;2022-08-16;6490.284;109.953;5559.436000000001;94.1834
TELES PIRES;2022-08-16;630.852;79.4226;630.852;79.4226
BELO MONTE;2022-08-17;523.508;77.9537;513.77;76.5036
IGUACU;2022-08-17;6991.281;173.4771;6991.281;173.4771
ITAIPU;2022-08-17;2765.449752;105.7829;2765.449752;105.7829
MADEIRA;2022-08-17;2184.1589999999997;91.0369;2137.238;89.0812
MANAUS-AMAPA;2022-08-17;717.6489999999999;105.6697;595.02;87.6133
NORDESTE;2022-08-17;2107.216;63.5983;2105.071;63.5335
NORTE;2022-08-17;1247.116;67.8293;1247.116;67.8293
PARANA;2022-08-17;7440.479571999998;71.0746;7418.992571999997;70.8694
PARANAPANEMA;2022-08-17;1472.3006759999998;78.6242;1458.2336759999998;77.873
SUDESTE;2022-08-17;1918.167;77.6768;1866.9500000000003;75.6028
SUL;2022-08-17;7041.84;119.297;6149.974;104.1878
TELES PIRES;2022-08-17;625.949;78.8053;625.949;78.8053
BELO MONTE;2022-08-18;518.447;77.2001;507.198;75.525
IGUACU;2022-08-18;10169.297999999999;252.3344;10169.297999999999;252.3344
ITAIPU;2022-08-18;3318.9842919999996;126.9565;3318.9842919999996;126.9565
MADEIRA;2022-08-18;2133.883;88.9414;2086.093;86.9495
MANAUS-AMAPA;2022-08-18;691.205;101.776;584.557;86.0727
NORDESTE;2022-08-18;2093.0759999999996;63.1715;2073.056;62.5673
NORTE;2022-08-18;1229.29;66.8598;1229.29;66.8598
PARANA;2022-08-18;7262.236264000001;69.372;7233.503263999999;69.0975
PARANAPANEMA;2022-08-18;1555.510444;83.0678;1506.436444;80.4471
SUDESTE;2022-08-18;1873.8799999999999;75.8834;1823.2069999999997;73.8314
SUL;2022-08-18;12754.916;216.0832;9584.195;162.3675
TELES PIRES;2022-08-18;609.981;76.795;609.981;76.795
BELO MONTE;2022-08-19;510.576;76.028;500.838;74.578
IGUACU;2022-08-19;13195.894;327.4344;12879.326000000001;319.5793
ITAIPU;2022-08-19;4370.110888;167.1638;4370.110888;167.1638
MADEIRA;2022-08-19;2059.5;85.8411;2015.1860000000001;83.994
MANAUS-AMAPA;2022-08-19;673.548;99.1761;569.293;83.8251
NORDESTE;2022-08-19;2071.888;62.532;2054.013;61.9925
NORTE;2022-08-19;1215.179;66.0923;1215.179;66.0923
PARANA;2022-08-19;6822.976023999999;65.176;6803.959023999999;64.9943
PARANAPANEMA;2022-08-19;1798.0020879999997;96.0174;1783.244088;95.2293
SUDESTE;2022-08-19;1875.3229999999999;75.9419;1814.9560000000001;73.4973
SUL;2022-08-19;13531.903999999999;229.2463;9196.979;155.8076
TELES PIRES;2022-08-19;606.0070000000001;76.2947;593.3720000000001;74.704
BELO MONTE;2022-08-20;471.243;70.1711;468.388;69.746
IGUACU;2022-08-20;13752.891000000001;341.2553;12935.257000000001;320.9671
ITAIPU;2022-08-20;5018.218035999999;191.9549;5018.218035999999;191.9549
MADEIRA;2022-08-20;1968.2350000000001;82.0371;1922.183;80.1176
MANAUS-AMAPA;2022-08-20;680.3349999999999;100.1754;544.9830000000001;80.2456
NORDESTE;2022-08-20;2050.009;61.8717;2035.6950000000002;61.4397
NORTE;2022-08-20;1195.505;65.0222;1195.505;65.0222
PARANA;2022-08-20;6147.696068000005;58.7254;6123.347068000006;58.4928
PARANAPANEMA;2022-08-20;2419.949896;129.2308;2405.6528959999996;128.4673
SUDESTE;2022-08-20;1862.884;75.4381;1811.94;73.3751
SUL;2022-08-20;11993.372000000001;203.1818;8677.948;147.0146
TELES PIRES;2022-08-20;602.093;75.8019;601.866;75.7733
BELO MONTE;2022-08-21;437.258;65.1105;437.258;65.1105
IGUACU;2022-08-21;11773.677;292.1444;11688.257000000001;290.0248
ITAIPU;2022-08-21;5074.5190600000005;194.1085;5074.5190600000005;194.1085
MADEIRA;2022-08-21;1879.326;78.3313;1778.747;74.1391
MANAUS-AMAPA;2022-08-21;736.162;108.3956;572.6940000000001;84.3259
NORDESTE;2022-08-21;2030.9499999999998;61.2965;2026.6599999999999;61.167
NORTE;2022-08-21;1178.112;64.0763;1178.112;64.0763
PARANA;2022-08-21;5991.045059999999;57.229;5954.253059999999;56.8776
PARANAPANEMA;2022-08-21;2755.2678800000003;147.1375;2746.5048800000004;146.6696
SUDESTE;2022-08-21;1855.28;75.1302;1805.4199999999998;73.1111
SUL;2022-08-21;9635.141000000001;163.2306;8027.959999999999;136.003
TELES PIRES;2022-08-21;606.304;76.3321;583.108;73.4118
BELO MONTE;2022-08-22;416.701;62.0494;416.701;62.0494
IGUACU;2022-08-22;10031.690999999999;248.9199;10025.394999999999;248.7637
ITAIPU;2022-08-22;5075.502484000001;194.1462;5075.502484000001;194.1462
MADEIRA;2022-08-22;1801.1559999999997;75.0731;1756.8419999999999;73.2261
MANAUS-AMAPA;2022-08-22;785.043;115.5931;616.759;90.8142
NORDESTE;2022-08-22;2014.601;60.803;2003.1599999999999;60.4577
NORTE;2022-08-22;1171.637;63.7241;1171.637;63.7241
PARANA;2022-08-22;6346.123291999999;60.6209;6330.933291999999;60.4758
PARANAPANEMA;2022-08-22;2512.101224;134.1519;2505.413224;133.7947
SUDESTE;2022-08-22;1837.0140000000001;74.3905;1786.6109999999999;72.3494
SUL;2022-08-22;7881.478999999998;133.5215;6826.624000000001;115.651
TELES PIRES;2022-08-22;600.953;75.6584;600.953;75.6584
BELO MONTE;2022-08-23;398.00300000000004;59.2652;398.00300000000004;59.2652
IGUACU;2022-08-23;8839.39;219.3349;8823.649000000001;218.9443
ITAIPU;2022-08-23;4684.417296;179.1865;4684.417296;179.1865
MADEIRA;2022-08-23;1743.3770000000002;72.6649;1705.1450000000002;71.0713
MANAUS-AMAPA;2022-08-23;802.111;118.1062;665.611;98.0074
